# created by LinkChecker at 2026-03-04 10:12:29+002;;;;;;;;;;;;;;;;
# Read the documentation at https://linkchecker.github.io/linkchecker/;;;;;;;;;;;;;;;;
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues;;;;;;;;;;;;;;;;
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
Redirected to `https://altair.com/altair-rapidminer' status: 302 Found.";;True;https://altair.com/altair-rapidminer;2;16499;http://rapid-i.com/;-1;-1;2.58131837844849;0;1;
http://raw.densitydesign.org/;https://marketplace.sshopencloud.eu/tool-or-service/N2JU5y;;200 OK;"Redirected to `https://rawgraphs.io/' status: 301 Moved Permanently.
Redirected to `https://www.rawgraphs.io/' status: 301 Moved Permanently.";;True;https://www.rawgraphs.io/;2;13147;Go to Tool or service;-1;-1;1.44882154464722;0;1;
https://inmagik.com/;https://marketplace.sshopencloud.eu/tool-or-service/1Wijgn;;200 OK;"Redirected to `https://www.inmagik.com/' status: 301 Moved Permanently.
Redirected to `https://www.inmagik.com/en/' status: 307 Temporary Redirect.";;True;https://www.inmagik.com/en/;4;5093;https://inmagik.com/;-1;-1;0.918615818023682;0;1;
https://github.com/https://github.com/RDFLib/rdflib;https://marketplace.sshopencloud.eu/tool-or-service/Pe874U;;404 Not Found;;;False;https://github.com/https://github.com/RDFLib/rdflib;1;18680;GitHub;-1;9;0.357719659805298;0;1;
http://rhizomik.net/html/redefer/rdf2svg-form/;https://marketplace.sshopencloud.eu/tool-or-service/tIw5du;;TooManyRedirects: Exceeded 10 redirects.;"Redirected to `https://rhizomik.net/html/redefer/rdf2svg-form' status: 308 Permanent Redirect.
Redirected to `http://rhizomik.net/html/redefer/rdf2svg-form/' status: 301 Moved Permanently.";;False;http://rhizomik.net/html/redefer/rdf2svg-form/;2;12924;Go to Tool or service;-1;164;1.25163865089417;0;1;
http://tapor.ca/tools/365;https://marketplace.sshopencloud.eu/tool-or-service/tIw5du;;200 OK;"Redirected to `https://tapor.ca/tools/365' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/365&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/365&;2;17079;TAPoR;-1;1848;1.27082467079163;0;1;
https://orcid.org/https://orcid.org/0000-0001-6428-5875;https://marketplace.sshopencloud.eu/tool-or-service/NeD7eK;;500 Internal Server Error;;;False;https://orcid.org/https://orcid.org/0000-0001-6428-5875;1;20023;ORCID;-1;-1;0.18315315246582;0;1;
http://griho.udl.cat/;https://marketplace.sshopencloud.eu/tool-or-service/tIw5du;;200 200;"Redirected to `https://www.griho.udl.cat/' status: 301 Moved Permanently.
Redirected to `https://www.griho.udl.cat/en/' status: 307 307.";;True;https://www.griho.udl.cat/en/;2;16513;http://griho.udl.cat/;-1;41989;1.67953038215637;0;1;
https://www.dariah.ie;https://marketplace.sshopencloud.eu/tool-or-service/NeD7eK;;"SSLError: HTTPSConnectionPool(host='www.dariah.ie', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is n...";;;False;https://www.dariah.ie;1;19854;https://www.dariah.ie;-1;-1;0.452711343765259;0;1;
http://tapor.ca/tools/998;https://marketplace.sshopencloud.eu/tool-or-service/yWUrg9;;200 OK;"Redirected to `https://tapor.ca/tools/998' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/998&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/998&;2;14083;TAPoR;-1;1848;1.18416047096252;0;1;
http://tapor.ca/tools/1556;https://marketplace.sshopencloud.eu/tool-or-service/T4PATb;;200 OK;"Redirected to `https://tapor.ca/tools/1556' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/1556&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/1556&;1;19106;TAPoR;-1;1844;1.35362863540649;0;1;
http://medialab.di.unipi.it/wiki/MIDT;https://marketplace.sshopencloud.eu/tool-or-service/sPa1zW;;ConnectTimeout: HTTPConnectionPool(host='medialab.di.unipi.it', port=80): Max retries exceeded with url: /robots.txt (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x704d709aead0>, 'Connection to medialab.di.uni...;;;False;http://medialab.di.unipi.it/wiki/MIDT;3;41;MIDT;-1;-1;60.1942985057831;0;1;
https://dblp.org/pid/270/1959;https://marketplace.sshopencloud.eu/tool-or-service/5jRktZ;;200 OK;Redirected to `https://dblp.org/pid/270/1959.html' status: 303 See Other.;;True;https://dblp.org/pid/270/1959.html;13;5742;dblp;-1;13130;1.05885362625122;0;1;
https://dblp.org/pid/218/7610;https://marketplace.sshopencloud.eu/tool-or-service/5jRktZ;;200 OK;Redirected to `https://dblp.org/pid/218/7610.html' status: 303 See Other.;;True;https://dblp.org/pid/218/7610.html;13;5935;dblp;-1;26067;1.17456865310669;0;1;
https://dblp.org/pid/241/3981;https://marketplace.sshopencloud.eu/tool-or-service/5jRktZ;;200 OK;Redirected to `https://dblp.org/pid/241/3981.html' status: 303 See Other.;;True;https://dblp.org/pid/241/3981.html;13;6229;dblp;-1;13692;1.24361968040466;0;1;
https://doi.org/10.5334/johd.101;https://marketplace.sshopencloud.eu/tool-or-service/5jRktZ;;200 OK;"Redirected to `http://openhumanitiesdata.metajnl.com/articles/10.5334/johd.101/' status: 302 Found.
Redirected to `https://openhumanitiesdata.metajnl.com/articles/10.5334/johd.101/' status: 301 Moved Permanently.
Redirected to `https://openhumanitiesdata.metajnl.com/articles/10.5334/johd.101' status: 308 Permanent Redirect.";;True;https://openhumanitiesdata.metajnl.com/articles/10.5334/johd.101;13;4148;https://doi.org/10.5334/johd.101;-1;-1;2.13819789886475;0;1;
http://tapor.ca/tools/1033;https://marketplace.sshopencloud.eu/tool-or-service/22xMpb;;200 OK;"Redirected to `https://tapor.ca/tools/1033' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/1033&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/1033&;2;13809;TAPoR;-1;1846;1.95524716377258;0;1;
http://tapor.ca/tools/1181;https://marketplace.sshopencloud.eu/tool-or-service/6TiHIo;;200 OK;"Redirected to `https://tapor.ca/tools/1181' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/1181&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/1181&;2;14116;TAPoR;-1;1850;1.97976160049438;0;1;
http://tapor.ca/tools/1102;https://marketplace.sshopencloud.eu/tool-or-service/oe5uHk;;200 OK;"Redirected to `https://tapor.ca/tools/1102' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/1102&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/1102&;2;15398;TAPoR;-1;1847;2.14729714393616;0;1;
https://conversion-hub.sshopencloud.eu/?search=285d207b-3ef7-4fd0-a8c8-e5dbcbb2f3af;https://marketplace.sshopencloud.eu/tool-or-service/AjWmYC;;503 Service Temporarily Unavailable;;;False;https://conversion-hub.sshopencloud.eu/?search=285d207b-3ef7-4fd0-a8c8-e5dbcbb2f3af;1;20647;Conversion Hub;-1;190;1.03064799308777;0;1;
http://tapor.ca/tools/710;https://marketplace.sshopencloud.eu/tool-or-service/gRWJuZ;;200 OK;"Redirected to `https://tapor.ca/tools/710' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/710&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/710&;5;7571;TAPoR;-1;1847;2.46044397354126;0;1;
https://www.qdasoftware.org/about/;https://marketplace.sshopencloud.eu/tool-or-service/AjWmYC;;200 OK;Redirected to `https://www.qdasoftware.org/about' status: 301 Moved Permanently.;;True;https://www.qdasoftware.org/about;1;16295;Rotterdam Exchange Format Initiative;-1;-1;1.98177218437195;0;1;
https://github.com/https://github.com/ReInHerit;https://marketplace.sshopencloud.eu/tool-or-service/x6FVpc;;404 Not Found;;;False;https://github.com/https://github.com/ReInHerit;3;5036;GitHub;-1;9;0.145890712738037;0;1;
https://reldi.spur.uzh.ch/;https://marketplace.sshopencloud.eu/tool-or-service/vJTEsm;;ConnectionError: HTTPSConnectionPool(host='reldi.spur.uzh.ch', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x704d72c1c050>: Failed to establish a new connection: [...;;;False;https://reldi.spur.uzh.ch/;1;14803;ReLDI project;-1;-1;0.144281387329102;0;1;
http://tapor.ca/tools/1180;https://marketplace.sshopencloud.eu/tool-or-service/QsW4z8;;200 OK;"Redirected to `https://tapor.ca/tools/1180' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/1180&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/1180&;20;4365;TAPoR;-1;1850;1.58331513404846;0;1;
http://nl.ijs.si/ME/;https://marketplace.sshopencloud.eu/tool-or-service/vJTEsm;;200 OK;Redirected to `https://nl.ijs.si/ME/' status: 301 Moved Permanently.;;True;https://nl.ijs.si/ME/;1;14871;MULTEXT tagset;-1;2929;0.305819988250732;0;1;
http://clarin.si/services/web/query;https://marketplace.sshopencloud.eu/tool-or-service/vJTEsm;;200 OK;"Redirected to `https://www.clarin.si/services/web/query' status: 301 Moved Permanently.
Redirected to `https://www.clarin.si/oznacevalnik/eng' status: 301 Moved Permanently.";;True;https://www.clarin.si/oznacevalnik/eng;1;15166;Go to Tool or service;-1;8503;0.722379922866821;0;1;
https://about.proquest.com/products-services/refworks.html;https://marketplace.sshopencloud.eu/tool-or-service/QsW4z8;;200 OK;"Redirected to `https://about.proquest.com/en/products-services/refworks' status: 302 Found.
Redirected to `https://clarivate.com:443/academia-government/scientific-and-academic-research/research-discovery-and-referencing/refworks/' status: 301 Moved Permanently.";;True;https://clarivate.com/academia-government/scientific-and-academic-research/research-discovery-and-referencing/refworks/;20;464;Go to Tool or service;-1;-1;2.49160265922546;0;1;
http://www.visualdataweb.org/relfinder.php;https://marketplace.sshopencloud.eu/tool-or-service/KYvSBT;;404 Not Found;"Redirected to `https://quickui.org/relfinder.php' status: 301 Moved Permanently.
Redirected to `https://88hoki88m.com/relfinder.php' status: 301 Moved Permanently.";;False;https://88hoki88m.com/relfinder.php;2;13365;Go to Tool or service;-1;-1;1.33018469810486;0;1;
http://tapor.ca/tools/366;https://marketplace.sshopencloud.eu/tool-or-service/KYvSBT;;200 OK;"Redirected to `https://tapor.ca/tools/366' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/366&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/366&;2;18139;TAPoR;-1;1846;1.18692183494568;0;1;
http://tapor.ca/tools/701;https://marketplace.sshopencloud.eu/tool-or-service/HhRfYW;;200 OK;"Redirected to `https://tapor.ca/tools/701' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/701&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/701&;1;16221;TAPoR;-1;1850;1.72848629951477;0;1;
https://zenodo.org/communities/repopsi-rda/;https://marketplace.sshopencloud.eu/tool-or-service/1dAf67;;200 OK;Redirected to `https://zenodo.org/communities/repopsi-rda/records' status: 302 FOUND.;;True;https://zenodo.org/communities/repopsi-rda/records;1;23957;Zenodo;-1;-1;0.879350423812866;0;1;
http://doi.org/10.17605/OSF.IO/5ZB8P;https://marketplace.sshopencloud.eu/tool-or-service/1dAf67;;200 OK;"Redirected to `https://doi.org/10.17605/OSF.IO/5ZB8P' status: 301 Moved Permanently.
Redirected to `https://osf.io/5zb8p/' status: 302 Found.";;True;https://osf.io/5zb8p/;1;23882;Open Science Framework;-1;-1;0.961553812026978;0;1;
https://www.rd-alliance.org/repopsi;https://marketplace.sshopencloud.eu/tool-or-service/1dAf67;;200 OK;Redirected to `https://www.rd-alliance.org/repopsi/' status: 301 Moved Permanently.;;True;https://www.rd-alliance.org/repopsi/;1;23673;project;-1;-1;1.1504065990448;0;1;
http://doi.org/10.17616/R31NJMV5;https://marketplace.sshopencloud.eu/tool-or-service/1dAf67;;200 OK;"Redirected to `https://doi.org/10.17616/R31NJMV5' status: 301 Moved Permanently.
Redirected to `https://www.re3data.org/repository/r3d100013441' status: 302 Found.";;True;https://www.re3data.org/repository/r3d100013441;1;24023;re3data;-1;5092;0.883978366851807;0;1;
http://www.rescarta.org/index.php/sw/the-toolkit/;https://marketplace.sshopencloud.eu/tool-or-service/HhRfYW;;404 Not Found;"Redirected to `https://rescarta.org/index.php/sw/the-toolkit/' status: 301 Moved Permanently.
Redirected to `https://rescarta.org/index.php/en/sw/the-toolkit' status: 301 Moved Permanently.";;False;https://rescarta.org/index.php/en/sw/the-toolkit;1;14454;Go to Tool or service;-1;10969;2.92402243614197;0;1;
https://www.fil.bg.ac.rs/eng;https://marketplace.sshopencloud.eu/tool-or-service/1dAf67;;404 Not Found;;;False;https://www.fil.bg.ac.rs/eng;1;32039;https://www.fil.bg.ac.rs/eng;-1;-1;0.509556770324707;0;1;
https://marketplace-api.sshopencloud.eu/api/media/download/514a562d-fda5-475f-b0ed-3bbada58062a;https://marketplace.sshopencloud.eu/tool-or-service/jsMC9t;;400;;;False;https://marketplace-api.sshopencloud.eu/api/media/download/514a562d-fda5-475f-b0ed-3bbada58062a;9;5851;Various RDMO instances;-1;-1;0.105020523071289;0;1;
https://github.com/https://github.com/rdmorganiser;https://marketplace.sshopencloud.eu/tool-or-service/jsMC9t;;404 Not Found;;;False;https://github.com/https://github.com/rdmorganiser;9;4686;GitHub;-1;9;0.159327030181885;0;1;
https://bibliotecadigitale.cab.unipd.it/en/privacy;https://marketplace.sshopencloud.eu/tool-or-service/dqDZVy;;200 OK;Redirected to `https://biblio.unipd.it/en/privacy' status: 301 Moved Permanently.;;True;https://biblio.unipd.it/en/privacy;1;18138;https://bibliotecadigitale.cab.unipd.it/en/privacy;-1;14421;0.789405107498169;0;1;
https://bibliotecadigitale.cab.unipd.it/en/helpline;https://marketplace.sshopencloud.eu/tool-or-service/dqDZVy;;200 OK;Redirected to `https://biblio.unipd.it/en/helpline' status: 301 Moved Permanently.;;True;https://biblio.unipd.it/en/helpline;1;22011;https://bibliotecadigitale.cab.unipd.it/en/helpline;-1;12277;0.701699018478394;0;1;
https://w3id.org/ro/crate;https://marketplace.sshopencloud.eu/tool-or-service/YKXGTn;;200 OK;"Redirected to `https://w3id.org/ro/crate/' status: 301 Moved Permanently.
Redirected to `https://www.researchobject.org/ro-crate/' status: 302 Found.";;True;https://www.researchobject.org/ro-crate/;4;616;Go to Tool or service;-1;5105;1.10350441932678;0;1;
https://doi.org/10.5281/zenodo.3406497;https://marketplace.sshopencloud.eu/tool-or-service/YKXGTn;;200 OK;"Redirected to `https://zenodo.org/doi/10.5281/zenodo.3406497' status: 302 Found.
Redirected to `https://zenodo.org/records/13751027' status: 302 FOUND.";;True;https://zenodo.org/records/13751027;4;4633;https://doi.org/10.5281/zenodo.3406497;-1;-1;1.7802209854126;0;1;
https://www.unipd.it/en;https://marketplace.sshopencloud.eu/tool-or-service/dqDZVy;;200 OK;"Redirected to `http://www.unipd.it/en/' status: 301 Moved Permanently.
Redirected to `https://www.unipd.it/en/' status: 301 Moved Permanently.";;True;https://www.unipd.it/en/;1;23427;https://www.unipd.it/en;-1;17757;3.03767728805542;0;1;
https://dblp.org/pid/204/7848;https://marketplace.sshopencloud.eu/tool-or-service/R60WeD;;200 OK;Redirected to `https://dblp.org/pid/204/7848.html' status: 303 See Other.;;True;https://dblp.org/pid/204/7848.html;7;6993;dblp;-1;15514;0.564391613006592;0;1;
https://raw.githubusercontent.com/clarin-eric/switchboard-tool-registry/master/tools/ReSpa.json;https://marketplace.sshopencloud.eu/tool-or-service/ULF8GZ;;404 Not Found;;;False;https://raw.githubusercontent.com/clarin-eric/switchboard-tool-registry/master/tools/ReSpa.json;1;19718;Language Resource Switchboard;-1;14;0.18413257598877;0;1;
http://hdl.handle.net/11022/1007-0000-0000-8E4F-9;https://marketplace.sshopencloud.eu/tool-or-service/XQgW12;;200 OK;"Redirected to `http://www.cis.uni-muenchen.de/~schmid/tools/RFTagger/' status: 302 Found.
Redirected to `https://www.cis.lmu.de/~schmid/tools/RFTagger/' status: 302 Found.";;True;https://www.cis.lmu.de/~schmid/tools/RFTagger/;1;14262;Go to Tool or service;-1;2747;1.59584259986877;0;1;
https://clscor.io/entity/8dd53c45c7;https://marketplace.sshopencloud.eu/tool-or-service/PXtwzu;;200 OK;Redirected to `https://clscor.acdh.oeaw.ac.at/resource/?uri=https://clscor.io/entity/8dd53c45c7' status: 301 Moved Permanently.;;True;https://clscor.acdh.oeaw.ac.at/resource/?uri=https://clscor.io/entity/8dd53c45c7;25;2981;CLSCor;-1;-1;0.478968620300293;0;1;
https://riksdagsdebatter.se/;https://marketplace.sshopencloud.eu/tool-or-service/U8MgpV;;200 OK;Redirected to `https://riksdagsdebatter.se/public/index.html' status: 301 Moved Permanently.;;True;https://riksdagsdebatter.se/public/index.html;1;15713;Go to Tool or service;-1;-1;0.679431676864624;0;1;
https://doi.org/10.1007/978-3-319-98017-1_5;https://marketplace.sshopencloud.eu/tool-or-service/PXtwzu;;200 OK;"Redirected to `http://link.springer.com/10.1007/978-3-319-98017-1_5' status: 302 Found.
Redirected to `https://link.springer.com/chapter/10.1007/978-3-319-98017-1_5' status: 301 Moved Permanently.";;True;https://link.springer.com/chapter/10.1007/978-3-319-98017-1_5;24;204;https://doi.org/10.1007/978-3-319-98017-1_5;-1;-1;1.37959432601929;0;1;
http://tapor.ca/tools/95;https://marketplace.sshopencloud.eu/tool-or-service/wRb1n0;;200 OK;"Redirected to `https://tapor.ca/tools/95' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/95&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/95&;2;16640;TAPoR;-1;1849;1.18765759468079;0;1;
https://www.roambi.it/en/sap-roambi-flow/;https://marketplace.sshopencloud.eu/tool-or-service/v3ZVaE;;"ConnectionError: HTTPSConnectionPool(host='www.roambi.it', port=443): Max retries exceeded with url: /en/sap-roambi-flow/ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x704d729f8a50>: Failed to resolve 'www....";;;False;https://www.roambi.it/en/sap-roambi-flow/;2;12650;Go to Tool or service;-1;-1;0.0755927562713623;0;1;
https://prospect.unc.edu/;https://marketplace.sshopencloud.eu/tool-or-service/ki5rOE;;ConnectTimeout: HTTPSConnectionPool(host='prospect.unc.edu', port=443): Max retries exceeded with url: /robots.txt (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x704d795e4410>, 'Connection to prospect.unc.edu...;;;False;https://prospect.unc.edu/;1;15762;Go to Tool or service;-1;-1;60.3806924819946;0;1;
http://www.rednoise.org/rita/;https://marketplace.sshopencloud.eu/tool-or-service/wRb1n0;;200 OK;Redirected to `https://rednoise.org/rita/' status: 301 Moved Permanently.;;True;https://rednoise.org/rita/;2;13167;Go to Tool or service;-1;11861;2.098228931427;0;1;
http://tapor.ca/tools/1374;https://marketplace.sshopencloud.eu/tool-or-service/luKY4Y;;200 OK;"Redirected to `https://tapor.ca/tools/1374' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/1374&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/1374&;5;3027;TAPoR;-1;1844;1.94637870788574;0;1;
http://mrl.nyu.edu/~dhowe/;https://marketplace.sshopencloud.eu/tool-or-service/wRb1n0;;SSLError: HTTPSConnectionPool(host='mrl.cs.nyu.edu', port=443): Max retries exceeded with url: /~dhowe/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_s...;Redirected to `https://mrl.nyu.edu/~dhowe/' status: 301 Moved Permanently.;;False;https://mrl.nyu.edu/~dhowe/;2;16064;http://mrl.nyu.edu/~dhowe/;-1;0;2.1826376914978;0;1;
https://docs.gwdg.de/doku.php?id=en:services:email_collaboration:rocketchat;https://marketplace.sshopencloud.eu/tool-or-service/3EeqTh;;403 Forbidden;Redirected to `https://docs.gwdg.de/_ray?/doku.php?id=en:services:email_collaboration:rocketchat' status: 302 Found.;;False;https://docs.gwdg.de/_ray?/doku.php?id=en:services:email_collaboration:rocketchat;15;151;https://docs.gwdg.de/doku.php?id=en:services:email_collaboration:rocketchat;-1;4231;0.236547946929932;0;1;
https://chat.gwdg.de;https://marketplace.sshopencloud.eu/tool-or-service/3EeqTh;;503 Service Unavailable;;;False;https://chat.gwdg.de;19;29;https://chat.gwdg.de;-1;1255;0.195456266403198;0;1;
http://tapor.ca/tools/1155;https://marketplace.sshopencloud.eu/tool-or-service/v3ZVaE;;200 OK;"Redirected to `https://tapor.ca/tools/1155' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/1155&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/1155&;2;16516;TAPoR;-1;1845;1.43472838401794;0;1;
https://www.gwdg.de/registration;https://marketplace.sshopencloud.eu/tool-or-service/3EeqTh;;200 OK;"Redirected to `https://gwdg.de/registration' status: 302 Found.
Redirected to `https://id.academiccloud.de' status: 301 Moved Permanently.
Redirected to `https://id.academiccloud.de/Account/Login?ReturnUrl=%2F' status: 302 Found.
Redirected to `https://keycloak.sso.gwdg.de/auth/realms/academiccloud/protocol/openid-connect/auth?client_id=id.idm.gwdg.de&request_uri=urn%3Aietf%3Aparams%3Aoauth%3Arequest_uri%3Ab8f2be09-84bf-4b7a-a0c5-4a2f5fda5a4f&x-client-SKU=ID_NET10_0&x-client-ver=8.15.0.0' status: 302 Found.
Redirected to `https://keycloak.sso.gwdg.de/auth/realms/academiccloud/broker/ac-sso-customsaml/login?session_code=fh9h0KPJaDPbC_Pd9QjRU9Gn92bAoYUDQhfr0-cDymA&client_id=id.idm.gwdg.de&tab_id=j5D_RNVlJzg&client_data=eyJydSI6Imh0dHBzOi8vaWQuYWNhZGVtaWNjbG91ZC5kZS9zaWduaW4tb2lkYyIsInJ0IjoiY29kZSIsInJtIjoiZm9ybV9wb3N0Iiwic3QiOiJDZkRKOEJId1pCOWVwWHhPaHk2Q2d5Rm5Gc05iMnlSVlMzUnZHSWppYWI5aE1oSDJyVlIxckxHWGE0aFF6eVNkZVlqbmFraDBXTXl3NThleFRmbTZGNEdjWVF3QXZ2MHpWcWJGWlFLZU1PdV9yaFZNc1pydXV3a1B3b3FXR0xVZVcyWXM4Vy01M0RnMF9QbkxLZDJ5YW5DclNoUGZLN21Rb0NRM2VLZmtZVGpjSXBad01MX1o4amM1UFNrQ21ibTRfV2VRUzJRdXNPLWpCWUkxc3l1UDhuRHFkOEk3ekFIS0Q4QTVhQW5naDBSQTIweEF1STZFMGtISXhCaWFVOVdCQXExc0ZOa1lKblE4NjRhNWR4aFNLRlZfcEJ2b3Bkdy1JWGRDMDMzRDh0TGsyZXdhVlRiUDhjb3FHSEMtOFNsTDFYVmVINF9pRnVSdXlaYW9JaExmaURhdWo3UEdWUWdPXzhjd2pEaTMzMkI3NHdWNFlwaG5FdEgwVU01NjNkbWNfajZlMDQzTDFiWkNraFp5U2l4VVlRRGRaWHo5S2Fka2d2dUN5LWRKX1ljMGVUNVQifQ' status: 303 See Other.";;True;https://keycloak.sso.gwdg.de/auth/realms/academiccloud/broker/ac-sso-customsaml/login?session_code=fh9h0KPJaDPbC_Pd9QjRU9Gn92bAoYUDQhfr0-cDymA&client_id=id.idm.gwdg.de&tab_id=j5D_RNVlJzg&client_data=eyJydSI6Imh0dHBzOi8vaWQuYWNhZGVtaWNjbG91ZC5kZS9zaWduaW4tb2lkYyIsInJ0IjoiY29kZSIsInJtIjoiZm9ybV9wb3N0Iiwic3QiOiJDZkRKOEJId1pCOWVwWHhPaHk2Q2d5Rm5Gc05iMnlSVlMzUnZHSWppYWI5aE1oSDJyVlIxckxHWGE0aFF6eVNkZVlqbmFraDBXTXl3NThleFRmbTZGNEdjWVF3QXZ2MHpWcWJGWlFLZU1PdV9yaFZNc1pydXV3a1B3b3FXR0xVZVcyWXM4Vy01M0RnMF9QbkxLZDJ5YW5DclNoUGZLN21Rb0NRM2VLZmtZVGpjSXBad01MX1o4amM1UFNrQ21ibTRfV2VRUzJRdXNPLWpCWUkxc3l1UDhuRHFkOEk3ekFIS0Q4QTVhQW5naDBSQTIweEF1STZFMGtISXhCaWFVOVdCQXExc0ZOa1lKblE4NjRhNWR4aFNLRlZfcEJ2b3Bkdy1JWGRDMDMzRDh0TGsyZXdhVlRiUDhjb3FHSEMtOFNsTDFYVmVINF9pRnVSdXlaYW9JaExmaURhdWo3UEdWUWdPXzhjd2pEaTMzMkI3NHdWNFlwaG5FdEgwVU01NjNkbWNfajZlMDQzTDFiWkNraFp5U2l4VVlRRGRaWHo5S2Fka2d2dUN5LWRKX1ljMGVUNVQifQ;17;68;https://www.gwdg.de/registration;-1;6004;0.809359550476074;0;1;
https://rossio.pt;https://marketplace.sshopencloud.eu/tool-or-service/zDqkWp;;200 OK;Redirected to `https://rossio.pt' status: 301 Moved Permanently.;;True;https://rossio.pt;1;15475;Go to Tool or service;-1;-1;2.76521062850952;0;1;
https://dblp.org/pid/90/4953;https://marketplace.sshopencloud.eu/tool-or-service/FmN82N;;200 OK;Redirected to `https://dblp.org/pid/90/4953.html' status: 303 See Other.;;True;https://dblp.org/pid/90/4953.html;2;18094;dblp;-1;-1;1.00615906715393;0;1;
http://tapor.ca/tools/96;https://marketplace.sshopencloud.eu/tool-or-service/FmN82N;;200 OK;"Redirected to `https://tapor.ca/tools/96' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/96&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/96&;2;18604;TAPoR;-1;1850;1.87746119499207;0;1;
http://www.stats.ox.ac.uk/~snijders/siena/siena_r.htm;https://marketplace.sshopencloud.eu/tool-or-service/7fT6XD;;200 OK;Redirected to `https://www.stats.ox.ac.uk/~snijders/siena/siena_r.htm' status: 302 Found.;;True;https://www.stats.ox.ac.uk/~snijders/siena/siena_r.htm;2;13844;Go to Tool or service;-1;4140;0.721222400665283;0;1;
http://www.stats.ox.ac.uk/~snijders/;https://marketplace.sshopencloud.eu/tool-or-service/7fT6XD;;200 OK;Redirected to `https://www.stats.ox.ac.uk/~snijders/' status: 302 Found.;;True;https://www.stats.ox.ac.uk/~snijders/;2;17864;http://www.stats.ox.ac.uk/~snijders/;-1;465;0.611336946487427;0;1;
http://tapor.ca/tools/439;https://marketplace.sshopencloud.eu/tool-or-service/yvAIRA;;200 OK;"Redirected to `https://tapor.ca/tools/439' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/439&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/439&;2;17729;TAPoR;-1;1848;1.42308974266052;0;1;
https://www.rstudio.com/;https://marketplace.sshopencloud.eu/tool-or-service/ELLVec;;200 OK;Redirected to `https://posit.co/' status: 301 Moved Permanently.;;True;https://posit.co/;2;12965;Go to Tool or service;-1;46413;0.889025211334229;0;1;
http://tapor.ca/tools/523;https://marketplace.sshopencloud.eu/tool-or-service/7fT6XD;;200 OK;"Redirected to `https://tapor.ca/tools/523' status: 301 Moved Permanently.
Redirected to `https://tapor.ca/?goto=tools/523&' status: 302 Found.";;True;https://tapor.ca/?goto=tools/523&;2;18460;TAPoR;-1;1843;1.60725402832031;0;1;
https://vcg.isti.cnr.it/rti/rtiviewer.php;https://marketplace.sshopencloud.eu/tool-or-service/gw4U9U;;404 Not Found;;;False;https://vcg.isti.cnr.it/rti/rtiviewer.php;1;16256;Go to Tool or service;-1;-1;0.494815587997437;0;1;
http://tapor.ca/tools/1346;https://marketplace.sshopencloud.eu/tool-or-service/ELLVec;;200 OK;"Redirected to `https://tapor.ca/tools/1346' status: 301 Moved Permanently.
